name	self_contained	abs_clusters	residual_class	ours_st	ours_t	base_st	base_t	full_nodes	residual_nodes	n_oxidd	n_ltlsynt
ltl2dba_beta_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					21	21	0	1
ltl2dba_beta_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					27	27	0	1
ltl2dba_beta_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
ltl2dba_beta_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					39	39	0	1
ltl2dba_beta_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					45	45	0	1
ltl2dba_beta_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					51	51	0	1
ltl2dba_theta_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					410	410	0	1
ltl2dba_theta_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					50	50	0	1
ltl2dba_theta_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					58	58	0	1
ltl2dba_theta_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					66	66	0	1
ltl2dba_theta_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					74	74	0	1
ltl2dba_theta_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					14	14	0	1
ltl2dba_theta_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					110	110	0	1
ltl2dba_theta_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					18	18	0	1
ltl2dba_theta_pb_300_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1210	1210	0	1
ltl2dba_theta_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					22	22	0	1
ltl2dba_theta_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					26	26	0	1
ltl2dba_theta_pb_500_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2010	2010	0	1
ltl2dba_theta_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					210	210	0	1
ltl2dba_theta_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dba_theta_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					34	34	0	1
ltl2dba_theta_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					38	38	0	1
ltl2dba_theta_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					42	42	0	1
ltl2dpa01.tlsf	0	0	GR(2+) generalized reactivity					42	42	0	1
ltl2dpa02.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dpa03.tlsf	0	0	GR(2+) generalized reactivity					49	49	0	1
ltl2dpa04.tlsf	0	0	liveness (F/U/GF/Buchi)					14	14	0	1
ltl2dpa05.tlsf	0	0	GR(2+) generalized reactivity					15	15	0	1
ltl2dpa06.tlsf	0	0	liveness (F/U/GF/Buchi)					16	16	0	1
ltl2dpa07.tlsf	0	0	liveness (F/U/GF/Buchi)					17	17	0	1
ltl2dpa08.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dpa09.tlsf	0	0	liveness (F/U/GF/Buchi)					17	17	0	1
ltl2dpa10.tlsf	0	0	GR(2+) generalized reactivity					45	45	0	1
ltl2dpa11.tlsf	0	0	GR(2+) generalized reactivity					21	21	0	1
ltl2dpa12.tlsf	0	0	GR(2+) generalized reactivity					65	65	0	1
ltl2dpa13.tlsf	0	0	liveness (F/U/GF/Buchi)					53	53	0	1
ltl2dpa14.tlsf	0	0	GR(2+) generalized reactivity					45	45	0	1
ltl2dpa15.tlsf	0	0	GR(2+) generalized reactivity					16	16	0	1
ltl2dpa16.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dpa17.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dpa18.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dpa19.tlsf	0	0	liveness (F/U/GF/Buchi)					58	58	0	1
ltl2dpa20.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dpa22.tlsf	0	0	GR(2+) generalized reactivity					61	61	0	1
ltl2dpa23.tlsf	0	0	liveness (F/U/GF/Buchi)					24	24	0	1
ltl2dpa24.tlsf	0	0	liveness (F/U/GF/Buchi)					28	28	0	1
mux_pb_100_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06240997900022194	SOLVED	0.0369731750106439	2184	0	1	0
mux_pb_10_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.044411548995412886	SOLVED	0.03948985200258903	145	0	1	0
mux_pb_125_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.05645929501042701	SOLVED	0.043653025990352035	2696	0	1	0
mux_pb_12_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.045187947020167485	SOLVED	0.035462930012727156	172	0	1	0
mux_pb_132_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.0672195699880831	SOLVED	0.0432461749878712	3240	0	1	0
mux_pb_150_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.07245099500869401	SOLVED	0.05067738899379037	3685	0	1	0
mux_pb_16_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.04398808800033294	SOLVED	0.030761175992665812	224	0	1	0
mux_pb_175_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.07416466000722721	SOLVED	0.05292093800380826	4282	0	1	0
mux_pb_200_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.08794781501637772	SOLVED	0.05179153199424036	4868	0	1	0
mux_pb_32_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.04498855100246146	SOLVED	0.026737096020951867	528	0	1	0
mux_pb_64_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.056770896015223116	SOLVED	0.0374552019929979	1216	0	1	0
mux_pb_8_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.046279376023449004	SOLVED	0.029683043976547197	92	0	1	0
narylatch_pb_10_pe_.tlsf	0	0	W/R safety not yet handled					202	202	0	1
narylatch_pb_11_pe_.tlsf	0	0	W/R safety not yet handled					222	222	0	1
narylatch_pb_12_pe_.tlsf	0	0	W/R safety not yet handled					242	242	0	1
narylatch_pb_16_pe_.tlsf	0	0	W/R safety not yet handled					322	322	0	1
narylatch_pb_32_pe_.tlsf	0	0	W/R safety not yet handled					642	642	0	1
narylatch_pb_64_pe_.tlsf	0	0	W/R safety not yet handled					1282	1282	0	1
narylatch_pb_8_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.2120354299840983	SOLVED	0.02951547599514015	162	0	1	0
ordered-visits-choice-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06789791001938283	ERROR	0.02857842101366259	1	0	1	0
ordered-visits-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.07468569299089722	ERROR	0.024005696002859622	1	0	1	0
package-delivery-real.tlsf	0	0	liveness (F/U/GF/Buchi)					42406	42406	0	1
patrolling-alarm0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.07125515499501489	ERROR	0.023222648014780134	1185	0	1	0
patrolling-alarm1.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.08134451298974454	ERROR	0.029111523006577045	1794	0	1	0
patrolling-alarm10.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.19733963700127788	ERROR	0.027774642017902806	7485	0	1	0
patrolling-alarm11.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.21533964399714023	ERROR	0.03258389901020564	8054	0	1	0
patrolling-alarm12.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.22465107799507678	ERROR	0.04415633899043314	8561	0	1	0
patrolling-alarm13.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.243269740982214	ERROR	0.0497419280000031	9082	0	1	0
patrolling-alarm14.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.2596931009902619	ERROR	0.038219946989556774	9555	0	1	0
patrolling-alarm15.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.3166207739850506	ERROR	0.04374137401464395	12144	0	1	0
patrolling-alarm16.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.3335063199920114	ERROR	0.04169088901835494	12799	0	1	0
patrolling-alarm17.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.3579081050120294	ERROR	0.05728423100663349	13468	0	1	0
patrolling-alarm18.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.38371510099386796	ERROR	0.05045928299659863	14089	0	1	0
patrolling-alarm19.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4098798420163803	ERROR	0.0433059350179974	14772	0	1	0
patrolling-alarm2.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.09173827400081791	ERROR	0.04091668702312745	2107	0	1	0
patrolling-alarm20.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4349010339938104	ERROR	0.044218890980118886	15393	0	1	0
patrolling-alarm21.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4558085799799301	ERROR	0.04684136001742445	16028	0	1	0
patrolling-alarm22.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.48516938398825005	ERROR	0.0334965500223916	16615	0	1	0
patrolling-alarm23.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.523066152993124	ERROR	0.036079495010199025	17312	0	1	0
patrolling-alarm24.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.5472967980022077	ERROR	0.04052388601121493	17933	0	1	0
patrolling-alarm25.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.5766700840031262	ERROR	0.04299882400664501	18568	0	1	0
patrolling-alarm26.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.1543354749737773	ERROR	0.036345870001241565	19155	0	1	0
patrolling-alarm3.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.10546205198625103	ERROR	0.027560111979255453	3072	0	1	0
patrolling-alarm4.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.10950540899648331	ERROR	0.027813288004836068	3499	0	1	0
patrolling-alarm5.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.12877533500432037	ERROR	0.029064319998724386	3940	0	1	0
patrolling-alarm6.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.13077362399781123	ERROR	0.030299438018118963	4333	0	1	0
patrolling-alarm7.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.16170853201765567	ERROR	0.03327550899120979	5882	0	1	0
patrolling-alarm8.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.1698927170073148	ERROR	0.03219741102657281	6423	0	1	0
patrolling-alarm9.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.18302282798686065	ERROR	0.04042003399808891	6978	0	1	0
patrolling0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.07193122198805213	ERROR	0.0361860400007572	1179	0	1	0
patrolling1.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.08318944400525652	ERROR	0.03505282901460305	1788	0	1	0
patrolling10.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.18036556101287715	ERROR	0.0451703850121703	7479	0	1	0
patrolling11.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.19520418599131517	ERROR	0.05063986798631959	8048	0	1	0
patrolling12.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.20553278998704627	ERROR	0.05523478300892748	8555	0	1	0
patrolling13.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.22353242000099272	ERROR	0.05304762799642049	9076	0	1	0
patrolling14.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.24489030698896386	ERROR	0.05526984401512891	9549	0	1	0
patrolling15.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.24931172098149545	ERROR	0.05629604199202731	12138	0	1	0
patrolling16.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.26471765598398633	ERROR	0.0405085819947999	12793	0	1	0
patrolling17.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.2983771080034785	ERROR	0.03933782601961866	13462	0	1	0
patrolling18.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.30624144899775274	ERROR	0.042084410990355536	14083	0	1	0
patrolling19.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.3412915999942925	ERROR	0.043480281019583344	14766	0	1	0
patrolling2.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.08403889197506942	ERROR	0.03094927701749839	2101	0	1	0
patrolling20.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.36013759500929154	ERROR	0.04014980100328103	15387	0	1	0
patrolling21.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.3713998489838559	ERROR	0.05228836799506098	16022	0	1	0
patrolling22.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.39507198001956567	ERROR	0.06381963199237362	16609	0	1	0
patrolling23.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4202354119915981	ERROR	0.0683663469972089	17306	0	1	0
patrolling24.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4538141739903949	ERROR	0.063398992002476	17927	0	1	0
patrolling25.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.4771489060076419	ERROR	0.04872461000923067	18562	0	1	0
patrolling3.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.10670344199752435	ERROR	0.03657985499012284	3066	0	1	0
patrolling4.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.11360103299375623	ERROR	0.04491760500241071	3493	0	1	0
patrolling5.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.11572028600494377	ERROR	0.04500744101824239	3934	0	1	0
patrolling6.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.12425863201497123	ERROR	0.04602387401973829	4327	0	1	0
patrolling7.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.14690510401851498	ERROR	0.04841297600069083	5876	0	1	0
patrolling8.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.15694966400042176	ERROR	0.0409804220253136	6417	0	1	0
patrolling9.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.1673299239773769	ERROR	0.03830934799043462	6972	0	1	0
precise-reachability-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06256712699541822	ERROR	0.04146840301109478	532	0	1	0
precise-reachability0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.05801314100972377	ERROR	0.038690757006406784	395	0	1	0
prioritized_arbiter_enc_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					355	355	0	1
prioritized_arbiter_enc_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					416	416	0	1
prioritized_arbiter_enc_pb_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					448	448	0	1
prioritized_arbiter_enc_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					477	477	0	1
prioritized_arbiter_enc_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					506	506	0	1
prioritized_arbiter_enc_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					257	257	0	1
prioritized_arbiter_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					253	253	0	1
prioritized_arbiter_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					311	311	0	1
prioritized_arbiter_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					25	25	0	1
prioritized_arbiter_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					45	45	0	1
prioritized_arbiter_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					68	68	0	1
prioritized_arbiter_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					91	91	0	1
prioritized_arbiter_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					117	117	0	1
prioritized_arbiter_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					143	143	0	1
prioritized_arbiter_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					169	169	0	1
prioritized_arbiter_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					195	195	0	1
prioritized_arbiter_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					224	224	0	1
prioritized_arbiter_unreal1_pb_2_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					64	64	0	1
prioritized_arbiter_unreal1_pb_2_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					65	65	0	1
prioritized_arbiter_unreal1_pb_2_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					66	66	0	1
prioritized_arbiter_unreal1_pb_2_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					67	67	0	1
prioritized_arbiter_unreal1_pb_2_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					68	68	0	1
prioritized_arbiter_unreal1_pb_2_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					69	69	0	1
prioritized_arbiter_unreal1_pb_2_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					70	70	0	1
prioritized_arbiter_unreal1_pb_2_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					55	55	0	1
prioritized_arbiter_unreal1_pb_2_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					56	56	0	1
prioritized_arbiter_unreal1_pb_2_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					57	57	0	1
prioritized_arbiter_unreal1_pb_2_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					58	58	0	1
prioritized_arbiter_unreal1_pb_2_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					59	59	0	1
prioritized_arbiter_unreal1_pb_2_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					60	60	0	1
prioritized_arbiter_unreal1_pb_2_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					61	61	0	1
prioritized_arbiter_unreal1_pb_2_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					62	62	0	1
prioritized_arbiter_unreal1_pb_2_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					63	63	0	1
prioritized_arbiter_unreal1_pb_3_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					125	125	0	1
prioritized_arbiter_unreal1_pb_3_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					128	128	0	1
prioritized_arbiter_unreal1_pb_3_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					131	131	0	1
prioritized_arbiter_unreal1_pb_3_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					134	134	0	1
prioritized_arbiter_unreal1_pb_3_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					137	137	0	1
prioritized_arbiter_unreal1_pb_3_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					140	140	0	1
prioritized_arbiter_unreal1_pb_3_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					143	143	0	1
prioritized_arbiter_unreal1_pb_3_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					98	98	0	1
prioritized_arbiter_unreal1_pb_3_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					101	101	0	1
prioritized_arbiter_unreal1_pb_3_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					104	104	0	1
prioritized_arbiter_unreal1_pb_3_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					107	107	0	1
prioritized_arbiter_unreal1_pb_3_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					110	110	0	1
prioritized_arbiter_unreal1_pb_3_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					113	113	0	1
prioritized_arbiter_unreal1_pb_3_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					116	116	0	1
prioritized_arbiter_unreal1_pb_3_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					119	119	0	1
prioritized_arbiter_unreal1_pb_3_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					122	122	0	1
prioritized_arbiter_unreal1_pb_4_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					205	205	0	1
prioritized_arbiter_unreal1_pb_4_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					211	211	0	1
prioritized_arbiter_unreal1_pb_4_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					217	217	0	1
prioritized_arbiter_unreal1_pb_4_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					223	223	0	1
prioritized_arbiter_unreal1_pb_4_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					229	229	0	1
prioritized_arbiter_unreal1_pb_4_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					235	235	0	1
prioritized_arbiter_unreal1_pb_4_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					241	241	0	1
prioritized_arbiter_unreal1_pb_4_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					151	151	0	1
prioritized_arbiter_unreal1_pb_4_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					157	157	0	1
prioritized_arbiter_unreal1_pb_4_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					163	163	0	1
prioritized_arbiter_unreal1_pb_4_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					169	169	0	1
prioritized_arbiter_unreal1_pb_4_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					175	175	0	1
prioritized_arbiter_unreal1_pb_4_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					181	181	0	1
prioritized_arbiter_unreal1_pb_4_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					187	187	0	1
prioritized_arbiter_unreal1_pb_4_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					193	193	0	1
prioritized_arbiter_unreal1_pb_4_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					199	199	0	1
prioritized_arbiter_unreal1_pb_5_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					367	367	0	1
prioritized_arbiter_unreal1_pb_5_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					227	227	0	1
prioritized_arbiter_unreal1_pb_5_32_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					527	527	0	1
prioritized_arbiter_unreal1_pb_5_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					247	247	0	1
prioritized_arbiter_unreal1_pb_6_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					518	518	0	1
prioritized_arbiter_unreal1_pb_6_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					308	308	0	1
prioritized_arbiter_unreal1_pb_6_32_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					758	758	0	1
prioritized_arbiter_unreal1_pb_6_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					338	338	0	1
prioritized_arbiter_unreal2_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					52927	52927	0	1
prioritized_arbiter_unreal2_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					703	703	0	1
prioritized_arbiter_unreal2_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					55	55	0	1
prioritized_arbiter_unreal2_pb_30_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					5225	5225	0	1
prioritized_arbiter_unreal2_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					98	98	0	1
prioritized_arbiter_unreal2_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					151	151	0	1
prioritized_arbiter_unreal2_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					217	217	0	1
prioritized_arbiter_unreal2_pb_60_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					19619	19619	0	1
prioritized_arbiter_unreal2_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					293	293	0	1
prioritized_arbiter_unreal2_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					379	379	0	1
prioritized_arbiter_unreal2_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					475	475	0	1
reversible-lane-r-real.tlsf	0	0	liveness (F/U/GF/Buchi)					1673	1673	0	1
reversible-lane-u-unreal.tlsf	0	0	liveness (F/U/GF/Buchi)					2204	2204	0	1
reversible-lane-u0.tlsf	0	0	liveness (F/U/GF/Buchi)					1656	1656	0	1
reversible-lane-u1.tlsf	0	0	liveness (F/U/GF/Buchi)					1943	1943	0	1
robot-cat-real-1d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.19131547800498083	ERROR	0.04636671597836539	1	0	1	0
robot-cat-real-2d-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039306675986154	ERROR	0.06053744498058222	1	0	1	0
robot-cat-unreal-1d-unreal.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.18197428798885085	ERROR	0.03037084700190462	1	0	1	0
robot-cat-unreal-2d-unreal.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039803899999242	ERROR	0.03822345400112681	1	0	1	0
robot-grid-commute-1d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.10817106399917975	ERROR	0.029028734017629176	1	0	1	0
robot-grid-commute-2d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	13.809442361991387	ERROR	0.033312523999484256	1	0	1	0
robot-grid-reach-1d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.0654756439907942	ERROR	0.038100192992715165	1	0	1	0
robot-grid-reach-2d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.15169805602636188	ERROR	0.038445758022135124	1	0	1	0
robot-grid-reach-repeated-with-obstacles-1d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06657650400302373	ERROR	0.03538995698909275	1	0	1	0
robot-grid-reach-repeated-with-obstacles-2d-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.17108621299848892	ERROR	0.03751504098181613	1	0	1	0
robot-grid-reach-repeated-with-obstacles-6d-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047238040016964	ERROR	0.04910910900798626	1	0	1	0
robot-resource-1d-unreal.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.09810803399886936	ERROR	0.04196287301601842	1	0	1	0
robot-resource-1d0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.06962608700268902	ERROR	0.03766019098111428	1	0	1	0
robot-resource-1d1.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.07953883800655603	ERROR	0.03949101202306338	1	0	1	0
robot-resource-2d0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.1431103610084392	ERROR	0.041407019016332924	1	0	1	0
robot-resource-2d1.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.26153580500977114	ERROR	0.04033495701150969	1	0	1	0
robot-resource-2d10.tlsf	1	1	(none / unrealizable verdict)	UNREAL	7.8997010689927265	ERROR	0.04449692100752145	1	0	1	0
robot-resource-2d11.tlsf	1	1	(none / unrealizable verdict)	UNREAL	8.702325087011559	ERROR	0.04401497100479901	1	0	1	0
robot-resource-2d12.tlsf	1	1	(none / unrealizable verdict)	UNREAL	9.439311467984226	ERROR	0.03123980000964366	1	0	1	0
robot-resource-2d13.tlsf	1	1	(none / unrealizable verdict)	UNREAL	10.001722396002151	ERROR	0.027813202992547303	1	0	1	0
